Bid made: 2020/06/01 13:40:54.354693, BTC/USDT, Price: 11488.4, Amount: 5.27811e-11
Bid made: 2020/06/01 13:41:09.374275, BTC/USDT, Price: 11486.1, Amount: 4.83834e-11
Bid made: 2020/06/01 13:41:24.393717, BTC/USDT, Price: 11489, Amount: 4.43323e-11
Bid made: 2020/06/01 13:41:39.411714, BTC/USDT, Price: 11488, Amount: 4.06341e-11
Bid made: 2020/06/01 13:41:54.426142, DOGE/USDT, Price: 0.00309404, Amount: 0.000138274
Bid made: 2020/06/01 13:42:09.439299, DOGE/USDT, Price: 0.00309404, Amount: 0.000126728
Bid made: 2020/06/01 13:42:24.455159, DOGE/USDT, Price: 0.00309404, Amount: 0.000116146
Bid made: 2020/06/01 13:42:39.468489, DOGE/USDT, Price: 0.00309404, Amount: 0.000106448
Bid made: 2020/06/01 13:42:54.483140, DOGE/USDT, Price: 0.00309404, Amount: 9.75596e-05
Bid made: 2020/06/01 13:43:09.495424, DOGE/USDT, Price: 0.00309404, Amount: 8.94134e-05
Bid made: 2020/06/01 13:43:24.509114, BTC/USDT, Price: 11486, Amount: 2.20747e-11
Bid made: 2020/06/01 13:43:39.524928, BTC/USDT, Price: 11490.1, Amount: 2.02242e-11
Bid made: 2020/06/01 13:43:54.540425, BTC/USDT, Price: 11485.9, Amount: 1.85422e-11
Bid made: 2020/06/01 13:44:09.555986, BTC/USDT, Price: 11482.8, Amount: 1.69985e-11
Bid made: 2020/06/01 13:44:24.572592, DOGE/USDT, Price: 0.00309404, Amount: 5.78182e-05
Bid made: 2020/06/01 13:44:39.587169, DOGE/USDT, Price: 0.00309404, Amount: 5.29904e-05
Bid made: 2020/06/01 13:44:54.600587, DOGE/USDT, Price: 0.00309404, Amount: 4.85657e-05
Bid made: 2020/06/01 13:45:09.614894, DOGE/USDT, Price: 0.00309404, Amount: 4.45105e-05
Bid made: 2020/06/01 13:45:24.631650, DOGE/USDT, Price: 0.00309404, Amount: 4.07938e-05
Bid made: 2020/06/01 13:45:39.647436, DOGE/USDT, Price: 0.00309404, Amount: 3.73876e-05
Bid made: 2020/06/01 13:45:54.662717, DOGE/USDT, Price: 0.00309404, Amount: 3.42657e-05
Bid made: 2020/06/01 13:46:09.680348, DOGE/USDT, Price: 0.00309404, Amount: 3.14045e-05
Bid made: 2020/06/01 13:46:24.694678, DOGE/USDT, Price: 0.00309404, Amount: 2.87822e-05
Bid made: 2020/06/01 13:46:39.711475, DOGE/USDT, Price: 0.00309404, Amount: 2.63789e-05
Bid made: 2020/06/01 13:46:54.727432, DOGE/USDT, Price: 0.00309404, Amount: 2.41763e-05
Bid made: 2020/06/01 13:47:09.740111, DOGE/USDT, Price: 0.00309404, Amount: 2.21576e-05
Bid made: 2020/06/01 13:47:24.753373, BTC/USDT, Price: 11491.2, Amount: 5.46784e-12
Bid made: 2020/06/01 13:47:39.768182, BTC/USDT, Price: 11494.2, Amount: 5.00996e-12
Bid made: 2020/06/01 13:47:54.782290, BTC/USDT, Price: 11492.7, Amount: 4.59224e-12
Bid made: 2020/06/01 13:48:09.797869, BTC/USDT, Price: 11490.4, Amount: 4.20961e-12
Bid made: 2020/06/01 13:48:24.811951, BTC/USDT, Price: 11488.9, Amount: 3.85862e-12
Bid made: 2020/06/01 13:48:39.827392, BTC/USDT, Price: 11489.2, Amount: 3.53633e-12
Bid made: 2020/06/01 13:48:54.842341, BTC/USDT, Price: 11489.1, Amount: 3.24108e-12
Bid made: 2020/06/01 13:49:09.857498, BTC/USDT, Price: 11491.4, Amount: 2.96986e-12
Bid made: 2020/06/01 13:49:24.871710, BTC/USDT, Price: 11488, Amount: 2.72269e-12
Bid made: 2020/06/01 13:49:39.886769, BTC/USDT, Price: 11483.1, Amount: 2.4964e-12
Bid made: 2020/06/01 13:49:54.902382, BTC/USDT, Price: 11480.1, Amount: 2.28856e-12
Bid made: 2020/06/01 13:50:09.919230, DOGE/USDT, Price: 0.00309404, Amount: 7.78236e-06
Bid made: 2020/06/01 13:50:24.933558, DOGE/USDT, Price: 0.00309404, Amount: 7.13254e-06
Bid made: 2020/06/01 13:50:39.951018, DOGE/USDT, Price: 0.00309404, Amount: 6.53697e-06
Bid made: 2020/06/01 13:50:54.964670, DOGE/USDT, Price: 0.00309404, Amount: 5.99113e-06
Bid made: 2020/06/01 13:51:10.095735, DOGE/USDT, Price: 0.00309404, Amount: 5.49087e-06
Bid made: 2020/06/01 13:51:25.112769, DOGE/USDT, Price: 0.00309404, Amount: 5.03239e-06
Bid made: 2020/06/01 13:51:40.129594, DOGE/USDT, Price: 0.00309404, Amount: 4.61218e-06
Bid made: 2020/06/01 13:51:55.147415, DOGE/USDT, Price: 0.00309404, Amount: 4.22706e-06
Bid made: 2020/06/01 13:52:10.165971, BTC/USDT, Price: 11482.5, Amount: 1.04391e-12
Bid made: 2020/06/01 13:52:25.185014, BTC/USDT, Price: 11478.6, Amount: 9.57062e-13
Bid made: 2020/06/01 13:52:40.204703, DOGE/USDT, Price: 0.00309404, Amount: 3.25414e-06
Bid made: 2020/06/01 13:52:55.222838, DOGE/USDT, Price: 0.00309404, Amount: 2.98242e-06
Bid made: 2020/06/01 13:53:10.242291, DOGE/USDT, Price: 0.00309404, Amount: 2.73339e-06
Bid made: 2020/06/01 13:53:25.261299, DOGE/USDT, Price: 0.00309404, Amount: 2.50515e-06
Bid made: 2020/06/01 13:53:40.281988, DOGE/USDT, Price: 0.00309404, Amount: 2.29597e-06
Bid made: 2020/06/01 13:53:55.302591, DOGE/USDT, Price: 0.00309404, Amount: 2.10426e-06
Bid made: 2020/06/01 13:54:10.321553, DOGE/USDT, Price: 0.00309404, Amount: 1.92855e-06
Bid made: 2020/06/01 13:54:25.339080, DOGE/USDT, Price: 0.00309404, Amount: 1.76752e-06
Bid made: 2020/06/01 13:54:40.359784, DOGE/USDT, Price: 0.00309404, Amount: 1.61993e-06
Bid made: 2020/06/01 13:54:55.378541, DOGE/USDT, Price: 0.00309404, Amount: 1.48467e-06
Bid made: 2020/06/01 13:55:10.397095, DOGE/USDT, Price: 0.00309404, Amount: 1.3607e-06
Bid made: 2020/06/01 13:55:25.416774, DOGE/USDT, Price: 0.00309404, Amount: 1.24708e-06
Bid made: 2020/06/01 13:55:40.436455, DOGE/USDT, Price: 0.00309404, Amount: 1.14295e-06
Bid made: 2020/06/01 13:55:55.454405, DOGE/USDT, Price: 0.00309404, Amount: 1.04751e-06
Bid made: 2020/06/01 13:56:10.470653, DOGE/USDT, Price: 0.00309404, Amount: 9.60043e-07
Bid made: 2020/06/01 13:56:25.486592, DOGE/USDT, Price: 0.00309404, Amount: 8.7988e-07
Bid made: 2020/06/01 13:56:40.502066, DOGE/USDT, Price: 0.00309404, Amount: 8.0641e-07
Bid made: 2020/06/01 13:56:55.518822, DOGE/USDT, Price: 0.00309404, Amount: 7.39075e-07
Bid made: 2020/06/01 13:57:10.536566, DOGE/USDT, Price: 0.00309404, Amount: 6.77362e-07
Bid made: 2020/06/01 13:57:25.552649, DOGE/USDT, Price: 0.00309404, Amount: 6.20802e-07
Bid made: 2020/06/01 13:57:40.567546, BTC/USDT, Price: 11482.8, Amount: 1.53308e-13
Bid made: 2020/06/01 13:57:55.581284, BTC/USDT, Price: 11482.8, Amount: 1.40507e-13
Bid made: 2020/06/01 13:58:10.597701, BTC/USDT, Price: 11484.5, Amount: 1.28755e-13
Bid made: 2020/06/01 13:58:25.615317, BTC/USDT, Price: 11485.7, Amount: 1.17992e-13
Bid made: 2020/06/01 13:58:40.630875, BTC/USDT, Price: 11477.7, Amount: 1.08215e-13
Bid made: 2020/06/01 13:58:55.647310, BTC/USDT, Price: 11476, Amount: 9.91934e-14
Bid made: 2020/06/01 13:59:10.663417, BTC/USDT, Price: 11477.3, Amount: 9.0901e-14
Bid made: 2020/06/01 13:59:25.677991, DOGE/USDT, Price: 0.00309404, Amount: 3.09039e-07
Bid made: 2020/06/01 13:59:40.693568, DOGE/USDT, Price: 0.00309404, Amount: 2.83234e-07
Bid made: 2020/06/01 13:59:55.709577, DOGE/USDT, Price: 0.00309404, Amount: 2.59584e-07
Bid made: 2020/06/01 14:00:10.727054, DOGE/USDT, Price: 0.00309404, Amount: 2.37909e-07
Bid made: 2020/06/01 14:00:25.743538, DOGE/USDT, Price: 0.00309404, Amount: 2.18043e-07
Bid made: 2020/06/01 14:00:40.759536, DOGE/USDT, Price: 0.00309404, Amount: 1.99837e-07
Bid made: 2020/06/01 14:00:55.775554, DOGE/USDT, Price: 0.00309404, Amount: 1.8315e-07
Bid made: 2020/06/01 14:01:10.789374, BTC/USDT, Price: 11483, Amount: 4.52283e-14
Bid made: 2020/06/01 14:01:25.805260, BTC/USDT, Price: 11483.2, Amount: 4.14512e-14
Bid made: 2020/06/01 14:01:40.819884, BTC/USDT, Price: 11485.9, Amount: 3.79811e-14
Bid made: 2020/06/01 14:01:55.838094, BTC/USDT, Price: 11483.7, Amount: 3.48162e-14
Bid made: 2020/06/01 14:02:10.856674, BTC/USDT, Price: 11485, Amount: 3.19054e-14
Bid made: 2020/06/01 14:02:25.875109, BTC/USDT, Price: 11481.2, Amount: 2.92512e-14
Bid made: 2020/06/01 14:02:40.895606, BTC/USDT, Price: 11479.7, Amount: 2.6812e-14
Bid made: 2020/06/01 14:02:55.914734, BTC/USDT, Price: 11481.9, Amount: 2.45686e-14
Bid made: 2020/06/01 14:03:10.968192, BTC/USDT, Price: 11481.2, Amount: 2.25184e-14
Bid made: 2020/06/01 14:03:25.989119, BTC/USDT, Price: 11481, Amount: 2.06385e-14
Bid made: 2020/06/01 14:03:41.010428, BTC/USDT, Price: 11480.7, Amount: 1.89157e-14
Bid made: 2020/06/01 14:03:56.032504, BTC/USDT, Price: 11474.1, Amount: 1.73462e-14
Bid made: 2020/06/01 14:07:11.294446, ETH/BTC, Price: 0.0299923, Amount: 4.14587
Bid made: 2020/06/01 14:07:26.314499, DOGE/USDT, Price: 0.00309406, Amount: 5.8956e-08
Bid made: 2020/06/01 14:07:41.334640, DOGE/USDT, Price: 0.00309406, Amount: 5.40332e-08
Bid made: 2020/06/01 14:07:56.354692, DOGE/USDT, Price: 0.00309406, Amount: 4.95214e-08
Bid made: 2020/06/01 14:08:11.373695, DOGE/USDT, Price: 0.00309406, Amount: 4.53864e-08
Bid made: 2020/06/01 14:08:26.393851, DOGE/USDT, Price: 0.00309242, Amount: 4.16186e-08
Bid made: 2020/06/01 14:08:41.414302, DOGE/USDT, Price: 0.00309242, Amount: 3.81434e-08
Bid made: 2020/06/01 14:08:56.435146, DOGE/USDT, Price: 0.00309242, Amount: 3.49584e-08
Bid made: 2020/06/01 14:09:11.454329, DOGE/USDT, Price: 0.00309242, Amount: 3.20394e-08
Bid made: 2020/06/01 14:09:26.474229, DOGE/USDT, Price: 0.00309242, Amount: 2.93641e-08
Bid made: 2020/06/01 14:09:41.493719, BTC/USDT, Price: 11478.1, Amount: 7.25067e-15
Bid made: 2020/06/01 14:09:56.514002, BTC/USDT, Price: 11478.6, Amount: 6.64498e-15
Bid made: 2020/06/01 14:10:11.530093, BTC/USDT, Price: 11476.3, Amount: 6.09134e-15
Bid made: 2020/06/01 14:10:26.546855, BTC/USDT, Price: 11472.1, Amount: 5.58472e-15
Bid made: 2020/06/01 14:10:41.564599, BTC/USDT, Price: 11475.7, Amount: 5.11681e-15
Bid made: 2020/06/01 14:10:56.584888, BTC/USDT, Price: 11476.3, Amount: 4.68933e-15
Bid made: 2020/06/01 14:11:11.598075, BTC/USDT, Price: 11478.9, Amount: 4.2968e-15
Bid made: 2020/06/01 14:11:26.613461, BTC/USDT, Price: 11477, Amount: 3.93864e-15
Bid made: 2020/06/01 14:11:41.629308, BTC/USDT, Price: 11477, Amount: 3.60977e-15
Bid made: 2020/06/01 14:11:56.649670, BTC/USDT, Price: 11478.3, Amount: 3.30799e-15
Bid made: 2020/06/01 14:12:11.666660, BTC/USDT, Price: 11476.4, Amount: 3.03227e-15
Bid made: 2020/06/01 14:12:26.685875, BTC/USDT, Price: 11476.4, Amount: 2.77908e-15
Bid made: 2020/06/01 14:12:41.707221, BTC/USDT, Price: 11476.4, Amount: 2.54703e-15
Bid made: 2020/06/01 14:12:56.728645, BTC/USDT, Price: 11476.4, Amount: 2.33435e-15
Bid made: 2020/06/01 14:13:11.748574, BTC/USDT, Price: 11480, Amount: 2.13875e-15
Bid made: 2020/06/01 14:13:26.768193, BTC/USDT, Price: 11480.4, Amount: 1.9601e-15
Bid made: 2020/06/01 14:13:41.785447, BTC/USDT, Price: 11472.8, Amount: 1.79762e-15
Bid made: 2020/06/01 14:13:56.801330, BTC/USDT, Price: 11472.7, Amount: 1.64754e-15
Bid made: 2020/06/01 14:14:26.841007, DOGE/USDT, Price: 0.00309192, Amount: 5.6028e-09
Bid made: 2020/06/01 14:14:41.858951, DOGE/USDT, Price: 0.00309192, Amount: 5.13496e-09
Bid made: 2020/06/01 14:14:56.877370, DOGE/USDT, Price: 0.00309192, Amount: 4.70619e-09
Bid made: 2020/06/01 14:15:11.951529, DOGE/USDT, Price: 0.00309192, Amount: 4.31323e-09
Bid made: 2020/06/01 14:15:26.971859, DOGE/USDT, Price: 0.00309192, Amount: 3.95307e-09
Bid made: 2020/06/01 14:15:41.993291, DOGE/USDT, Price: 0.00309192, Amount: 3.62299e-09
Bid made: 2020/06/01 14:15:57.015256, DOGE/USDT, Price: 0.00309192, Amount: 3.32047e-09
Bid made: 2020/06/01 14:16:12.035899, DOGE/USDT, Price: 0.00309192, Amount: 3.04321e-09
Bid made: 2020/06/01 14:16:27.056189, DOGE/USDT, Price: 0.00309192, Amount: 2.7891e-09
Bid made: 2020/06/01 14:16:42.076018, DOGE/USDT, Price: 0.00309192, Amount: 2.55621e-09
Bid made: 2020/06/01 14:16:57.097327, DOGE/USDT, Price: 0.00309192, Amount: 2.34277e-09
Bid made: 2020/06/01 14:17:12.119622, ETH/BTC, Price: 0.0299632, Amount: 3.80338
Bid made: 2020/06/01 14:17:27.140956, ETH/BTC, Price: 0.0299571, Amount: 3.4865
Bid made: 2020/06/01 14:20:12.345749, BTC/USDT, Price: 11468.2, Amount: 5.78891e-16
Bid made: 2020/06/01 14:20:27.360745, BTC/USDT, Price: 11476.1, Amount: 5.30187e-16
Bid made: 2020/06/01 14:20:42.375344, BTC/USDT, Price: 11471.9, Amount: 4.86095e-16
Bid made: 2020/06/01 14:20:57.390742, BTC/USDT, Price: 11474.1, Amount: 4.45419e-16
Bid made: 2020/06/01 14:21:12.405388, BTC/USDT, Price: 11474.1, Amount: 4.08226e-16
Bid made: 2020/06/01 14:21:27.420657, BTC/USDT, Price: 11474.1, Amount: 3.74139e-16
Bid made: 2020/06/01 14:21:42.435693, BTC/USDT, Price: 11474.1, Amount: 3.42898e-16
Bid made: 2020/06/01 14:21:57.450708, BTC/USDT, Price: 11474.7, Amount: 3.1425e-16
Bid made: 2020/06/01 14:22:12.465584, BTC/USDT, Price: 11477.3, Amount: 2.87945e-16
Bid made: 2020/06/01 14:22:27.480495, BTC/USDT, Price: 11477.2, Amount: 2.63904e-16
Bid made: 2020/06/01 14:22:42.495722, BTC/USDT, Price: 11475.2, Amount: 2.4191e-16
Bid made: 2020/06/01 14:22:57.510622, BTC/USDT, Price: 11474.1, Amount: 2.21733e-16
Bid made: 2020/06/01 14:23:12.525740, BTC/USDT, Price: 11471.8, Amount: 2.03258e-16
Bid made: 2020/06/01 14:23:27.540656, BTC/USDT, Price: 11473, Amount: 1.86266e-16
Bid made: 2020/06/01 14:23:42.555532, DOGE/USDT, Price: 0.00308942, Amount: 6.33968e-10
Bid made: 2020/06/01 14:23:57.570655, DOGE/USDT, Price: 0.00308942, Amount: 5.81032e-10
Bid made: 2020/06/01 14:24:12.590710, DOGE/USDT, Price: 0.00308942, Amount: 5.32515e-10
Bid made: 2020/06/01 14:24:27.604897, DOGE/USDT, Price: 0.00308942, Amount: 4.8805e-10
Bid made: 2020/06/01 14:24:42.624885, DOGE/USDT, Price: 0.00308942, Amount: 4.47298e-10
Bid made: 2020/06/01 14:24:57.640724, DOGE/USDT, Price: 0.00308942, Amount: 4.09949e-10
Bid made: 2020/06/01 14:25:12.658535, BTC/USDT, Price: 11474, Amount: 1.01164e-16
Bid made: 2020/06/01 14:25:27.678360, BTC/USDT, Price: 11478.4, Amount: 9.26813e-17
Bid made: 2020/06/01 14:25:42.696759, BTC/USDT, Price: 11476.8, Amount: 8.49543e-17
Bid made: 2020/06/01 14:25:57.717300, BTC/USDT, Price: 11478.4, Amount: 7.78497e-17
Bid made: 2020/06/01 14:26:12.738427, BTC/USDT, Price: 11478.4, Amount: 7.13493e-17
Bid made: 2020/06/01 14:26:27.759894, BTC/USDT, Price: 11478.4, Amount: 6.53916e-17
Bid made: 2020/06/01 14:26:42.779409, BTC/USDT, Price: 11478.4, Amount: 5.99314e-17
Bid made: 2020/06/01 14:26:57.800897, BTC/USDT, Price: 11478.4, Amount: 5.49271e-17
Bid made: 2020/06/01 14:27:12.821423, BTC/USDT, Price: 11484.3, Amount: 5.03147e-17
Bid made: 2020/06/01 14:27:27.843521, BTC/USDT, Price: 11481.4, Amount: 4.61252e-17
Bid made: 2020/06/01 14:27:42.863034, BTC/USDT, Price: 11479.7, Amount: 4.228e-17
Bid made: 2020/06/01 14:27:57.885012, BTC/USDT, Price: 11476.9, Amount: 3.87589e-17
Bid made: 2020/06/01 14:28:12.905928, BTC/USDT, Price: 11476.6, Amount: 3.55236e-17
Bid made: 2020/06/01 14:28:27.927182, DOGE/USDT, Price: 0.00308942, Amount: 1.20944e-10
Bid made: 2020/06/01 14:28:42.947065, DOGE/USDT, Price: 0.00308942, Amount: 1.10845e-10
Bid made: 2020/06/01 14:28:57.968056, DOGE/USDT, Price: 0.00308942, Amount: 1.0159e-10
Bid made: 2020/06/01 14:29:12.988995, DOGE/USDT, Price: 0.00308942, Amount: 9.31068e-11
Bid made: 2020/06/01 14:29:28.007288, DOGE/USDT, Price: 0.00308942, Amount: 8.53324e-11
Bid made: 2020/06/01 14:29:43.026669, DOGE/USDT, Price: 0.0030912, Amount: 7.81622e-11
Bid made: 2020/06/01 14:29:58.046928, DOGE/USDT, Price: 0.0030912, Amount: 7.16357e-11
Bid made: 2020/06/01 14:30:13.067615, DOGE/USDT, Price: 0.00309094, Amount: 6.56597e-11
Bid made: 2020/06/01 14:30:28.088929, DOGE/USDT, Price: 0.00309119, Amount: 6.01722e-11
Bid made: 2020/06/01 14:30:43.111430, DOGE/USDT, Price: 0.0030912, Amount: 5.51476e-11
Bid made: 2020/06/01 14:30:58.133514, DOGE/USDT, Price: 0.0030912, Amount: 5.05428e-11
Bid made: 2020/06/01 14:31:13.154972, DOGE/USDT, Price: 0.0030912, Amount: 4.63225e-11
Bid made: 2020/06/01 14:31:28.177903, DOGE/USDT, Price: 0.0030912, Amount: 4.24545e-11
Bid made: 2020/06/01 14:31:43.200353, DOGE/USDT, Price: 0.0030912, Amount: 3.89096e-11
Bid made: 2020/06/01 14:31:58.221838, BTC/USDT, Price: 11476.8, Amount: 9.60499e-18
Bid made: 2020/06/01 14:32:13.243115, BTC/USDT, Price: 11478.1, Amount: 8.80193e-18
Bid made: 2020/06/01 14:32:28.264952, BTC/USDT, Price: 11475.9, Amount: 8.0685e-18
Bid made: 2020/06/01 14:32:43.285755, BTC/USDT, Price: 11475, Amount: 7.39541e-18
Bid made: 2020/06/01 14:32:58.307858, BTC/USDT, Price: 11472.6, Amount: 6.7793e-18
Bid made: 2020/06/01 14:33:13.328694, BTC/USDT, Price: 11476.6, Amount: 6.21104e-18
Bid made: 2020/06/01 14:33:28.350903, BTC/USDT, Price: 11475.3, Amount: 5.6931e-18
Bid made: 2020/06/01 14:33:43.370032, BTC/USDT, Price: 11475.2, Amount: 5.21774e-18
Bid made: 2020/06/01 14:33:58.389603, BTC/USDT, Price: 11472.4, Amount: 4.78325e-18
Bid made: 2020/06/01 14:34:13.409262, DOGE/USDT, Price: 0.0030912, Amount: 1.62698e-11
Bid made: 2020/06/01 14:34:28.430965, DOGE/USDT, Price: 0.0030912, Amount: 1.49112e-11
Bid made: 2020/06/01 14:34:43.452277, DOGE/USDT, Price: 0.0030912, Amount: 1.36662e-11
Bid made: 2020/06/01 14:34:58.475408, DOGE/USDT, Price: 0.0030912, Amount: 1.2525e-11
Bid made: 2020/06/01 14:35:13.496680, DOGE/USDT, Price: 0.0030912, Amount: 1.14792e-11
Bid made: 2020/06/01 14:35:28.518993, DOGE/USDT, Price: 0.0030912, Amount: 1.05207e-11
Bid made: 2020/06/01 14:35:43.540439, DOGE/USDT, Price: 0.0030912, Amount: 9.6422e-12
Bid made: 2020/06/01 14:35:58.561960, DOGE/USDT, Price: 0.0030912, Amount: 8.83708e-12
Bid made: 2020/06/01 14:36:13.578968, DOGE/USDT, Price: 0.0030912, Amount: 8.09918e-12
Bid made: 2020/06/01 14:36:28.594233, DOGE/USDT, Price: 0.0030912, Amount: 7.4229e-12
Bid made: 2020/06/01 14:36:43.609297, DOGE/USDT, Price: 0.0030912, Amount: 6.80309e-12
Bid made: 2020/06/01 14:36:58.628911, DOGE/USDT, Price: 0.0030912, Amount: 6.23503e-12
Bid made: 2020/06/01 14:37:13.650334, DOGE/USDT, Price: 0.0030912, Amount: 5.7144e-12
Bid made: 2020/06/01 14:37:28.670242, DOGE/USDT, Price: 0.0030912, Amount: 5.23725e-12
Bid made: 2020/06/01 14:37:43.689821, DOGE/USDT, Price: 0.0030912, Amount: 4.79994e-12
Bid made: 2020/06/01 14:37:58.709028, DOGE/USDT, Price: 0.0030912, Amount: 4.39915e-12
Bid made: 2020/06/01 14:38:13.728895, BTC/USDT, Price: 11476, Amount: 1.08602e-18
Bid made: 2020/06/01 14:38:28.748487, BTC/USDT, Price: 11477.2, Amount: 9.9523e-19
Bid made: 2020/06/01 14:38:43.766475, BTC/USDT, Price: 11474.1, Amount: 9.12377e-19
Bid made: 2020/06/01 14:38:58.782892, BTC/USDT, Price: 11473.5, Amount: 8.36234e-19
Bid made: 2020/06/01 14:39:13.802432, BTC/USDT, Price: 11469.9, Amount: 7.6665e-19
Bid made: 2020/06/01 14:39:28.822624, DOGE/USDT, Price: 0.0030912, Amount: 2.60713e-12
Bid made: 2020/06/01 14:39:43.844102, DOGE/USDT, Price: 0.0030912, Amount: 2.38944e-12
Bid made: 2020/06/01 14:39:58.861882, DOGE/USDT, Price: 0.0030912, Amount: 2.18992e-12
Bid made: 2020/06/01 14:40:13.882948, BTC/USDT, Price: 11472.6, Amount: 5.40786e-19
Bid made: 2020/06/01 14:40:28.904312, BTC/USDT, Price: 11472.6, Amount: 4.9563e-19
Bid made: 2020/06/01 14:40:43.925606, DOGE/USDT, Price: 0.0030912, Amount: 1.68588e-12
Bid made: 2020/06/01 14:40:58.945896, DOGE/USDT, Price: 0.0030912, Amount: 1.54511e-12
Bid made: 2020/06/01 14:41:13.965570, BTC/USDT, Price: 11480.8, Amount: 3.81283e-19
Bid made: 2020/06/01 14:41:28.985922, BTC/USDT, Price: 11482.3, Amount: 3.49397e-19
Bid made: 2020/06/01 14:41:44.005265, BTC/USDT, Price: 11481.7, Amount: 3.20242e-19
Bid made: 2020/06/01 14:41:59.023525, BTC/USDT, Price: 11481, Amount: 2.93518e-19
Bid made: 2020/06/01 14:42:14.045750, BTC/USDT, Price: 11482.2, Amount: 2.6898e-19
Bid made: 2020/06/01 14:42:29.066892, BTC/USDT, Price: 11480.9, Amount: 2.46549e-19
Bid made: 2020/06/01 14:42:44.089714, BTC/USDT, Price: 11479.3, Amount: 2.25994e-19
Bid made: 2020/06/01 14:42:59.111548, BTC/USDT, Price: 11479.9, Amount: 2.07113e-19
Bid made: 2020/06/01 14:43:14.133628, BTC/USDT, Price: 11481.7, Amount: 1.8979e-19
Bid made: 2020/06/01 14:43:29.155564, BTC/USDT, Price: 11479.4, Amount: 1.73976e-19
Bid made: 2020/06/01 14:43:44.177358, BTC/USDT, Price: 11479.4, Amount: 1.59449e-19
Bid made: 2020/06/01 14:43:59.198478, BTC/USDT, Price: 11478.8, Amount: 1.46143e-19
Bid made: 2020/06/01 14:44:14.220149, BTC/USDT, Price: 11482.5, Amount: 1.33898e-19
Bid made: 2020/06/01 14:44:29.241219, BTC/USDT, Price: 11481.4, Amount: 1.22729e-19
Bid made: 2020/06/01 14:44:44.261836, BTC/USDT, Price: 11482.9, Amount: 1.12465e-19
Bid made: 2020/06/01 14:44:59.283307, BTC/USDT, Price: 11484.1, Amount: 1.03064e-19
Bid made: 2020/06/01 14:45:14.304196, BTC/USDT, Price: 11482.3, Amount: 9.44727e-20
Bid made: 2020/06/01 14:45:29.326564, BTC/USDT, Price: 11479.8, Amount: 8.66038e-20
Bid made: 2020/06/01 14:45:44.347661, DOGE/USDT, Price: 0.0030912, Amount: 2.94764e-13
Bid made: 2020/06/01 14:45:59.368993, DOGE/USDT, Price: 0.0030912, Amount: 2.70152e-13
Bid made: 2020/06/01 14:46:14.388680, DOGE/USDT, Price: 0.0030912, Amount: 2.47594e-13
Bid made: 2020/06/01 14:46:29.410745, DOGE/USDT, Price: 0.0030912, Amount: 2.2692e-13
Bid made: 2020/06/01 14:46:44.432297, DOGE/USDT, Price: 0.0030912, Amount: 2.07972e-13
Bid made: 2020/06/01 14:46:59.452557, DOGE/USDT, Price: 0.0030912, Amount: 1.90606e-13
Bid made: 2020/06/01 14:47:14.473705, DOGE/USDT, Price: 0.0030912, Amount: 1.74691e-13
Bid made: 2020/06/01 14:47:29.493261, DOGE/USDT, Price: 0.0030912, Amount: 1.60104e-13
Bid made: 2020/06/01 14:47:44.516101, BTC/USDT, Price: 11480.3, Amount: 3.951e-20
Bid made: 2020/06/01 14:47:59.537310, BTC/USDT, Price: 11482, Amount: 3.62057e-20
Bid made: 2020/06/01 14:48:14.557628, BTC/USDT, Price: 11481.6, Amount: 3.31837e-20
Bid made: 2020/06/01 14:48:29.577191, BTC/USDT, Price: 11480.5, Amount: 3.04156e-20
Bid made: 2020/06/01 14:48:44.591325, BTC/USDT, Price: 11479.7, Amount: 2.78779e-20
Bid made: 2020/06/01 14:48:59.608105, DOGE/USDT, Price: 0.0030912, Amount: 9.48849e-14
Bid made: 2020/06/01 14:49:14.626139, DOGE/USDT, Price: 0.0030912, Amount: 8.6962e-14
Bid made: 2020/06/01 14:49:29.647612, DOGE/USDT, Price: 0.0030912, Amount: 7.97007e-14
Bid made: 2020/06/01 14:49:44.667477, DOGE/USDT, Price: 0.0030912, Amount: 7.30457e-14
Bid made: 2020/06/01 14:49:59.686948, DOGE/USDT, Price: 0.0030912, Amount: 6.69464e-14
Bid made: 2020/06/01 14:50:14.705845, DOGE/USDT, Price: 0.0030912, Amount: 6.13563e-14
Bid made: 2020/06/01 14:50:29.727637, DOGE/USDT, Price: 0.0030912, Amount: 5.62331e-14
Bid made: 2020/06/01 14:50:44.746669, DOGE/USDT, Price: 0.0030912, Amount: 5.15376e-14
Bid made: 2020/06/01 14:55:00.079581, ETH/BTC, Price: 0.0299675, Amount: 3.19427
Bid made: 2020/06/01 14:55:15.100992, DOGE/USDT, Price: 0.00309097, Amount: 4.72377e-14
Bid made: 2020/06/01 14:55:30.120475, DOGE/USDT, Price: 0.00309097, Amount: 4.32934e-14
Bid made: 2020/06/01 14:55:45.138960, BTC/USDT, Price: 11457.7, Amount: 1.07042e-20
Bid made: 2020/06/01 14:56:00.161324, BTC/USDT, Price: 11460.9, Amount: 9.80757e-21
Bid made: 2020/06/01 14:56:15.181646, BTC/USDT, Price: 11460.5, Amount: 8.989e-21
Bid made: 2020/06/01 14:56:30.202861, BTC/USDT, Price: 11460, Amount: 8.23876e-21


Offer made: 2020/06/01 12:01:45.595790, DOGE/BTC, Price: 2.835e-07, Amount: 0
